normalized	headword	source	sourceUrl
18EM	18em	kuwiktionary	https://ku.wiktionary.org/wiki/18em
18EMÎ	18emî	kuwiktionary	https://ku.wiktionary.org/wiki/18emî
19EM	19em	kuwiktionary	https://ku.wiktionary.org/wiki/19em
19EMÎ	19emî	kuwiktionary	https://ku.wiktionary.org/wiki/19emî
20EM	20em	kuwiktionary	https://ku.wiktionary.org/wiki/20em
20EMÎ	20emî	kuwiktionary	https://ku.wiktionary.org/wiki/20emî
30EM	30em	kuwiktionary	https://ku.wiktionary.org/wiki/30em
30EMÎ	30emî	kuwiktionary	https://ku.wiktionary.org/wiki/30emî
3YEM	3yem	kuwiktionary	https://ku.wiktionary.org/wiki/3yem
3YEMÎ	3yemî	kuwiktionary	https://ku.wiktionary.org/wiki/3yemî
40EM	40em	kuwiktionary	https://ku.wiktionary.org/wiki/40em
40EMÎ	40emî	kuwiktionary	https://ku.wiktionary.org/wiki/40emî
4EM	4em	kuwiktionary	https://ku.wiktionary.org/wiki/4em
4EMÎ	4emî	kuwiktionary	https://ku.wiktionary.org/wiki/4emî
5-HYDROKSÎYTRÎPTAMÎN	5-hydroksîytrîptamîn	kuwiktionary	https://ku.wiktionary.org/wiki/5-hydroksîytrîptamîn
50EM	50em	kuwiktionary	https://ku.wiktionary.org/wiki/50em
50EMÎ	50emî	kuwiktionary	https://ku.wiktionary.org/wiki/50emî
5EM	5em	kuwiktionary	https://ku.wiktionary.org/wiki/5em
5EMÎ	5emî	kuwiktionary	https://ku.wiktionary.org/wiki/5emî
60EM	60em	kuwiktionary	https://ku.wiktionary.org/wiki/60em
60EMÎ	60emî	kuwiktionary	https://ku.wiktionary.org/wiki/60emî
6EM	6em	kuwiktionary	https://ku.wiktionary.org/wiki/6em
6EMÎ	6emî	kuwiktionary	https://ku.wiktionary.org/wiki/6emî
70YEM	70yem	kuwiktionary	https://ku.wiktionary.org/wiki/70yem
7EM	7em	kuwiktionary	https://ku.wiktionary.org/wiki/7em
7EMÎ	7emî	kuwiktionary	https://ku.wiktionary.org/wiki/7emî
80YEM	80yem	kuwiktionary	https://ku.wiktionary.org/wiki/80yem
8EM	8em	kuwiktionary	https://ku.wiktionary.org/wiki/8em
8EMÎ	8emî	kuwiktionary	https://ku.wiktionary.org/wiki/8emî
90EM	90em	kuwiktionary	https://ku.wiktionary.org/wiki/90em
9EM	9em	kuwiktionary	https://ku.wiktionary.org/wiki/9em
9EMÎ	9emî	kuwiktionary	https://ku.wiktionary.org/wiki/9emî
A (YEKÎ) PÊ MAN	a (yekî) pê man	kuwiktionary	https://ku.wiktionary.org/wiki/a_(yekî)_pê_man
A BI XÊR BÛN	a bi xêr bûn	kuwiktionary	https://ku.wiktionary.org/wiki/a_bi_xêr_bûn
A CAPELLA	a capella	kuwiktionary	https://ku.wiktionary.org/wiki/a_capella
A CAPPELLA	a cappella	kuwiktionary	https://ku.wiktionary.org/wiki/a_cappella
A DEVÊ (YEKÎ) GOTIN GUHÊ WÎ NEBIHISTIN	a devê (yekî) gotin guhê wî nebihistin	kuwiktionary	https://ku.wiktionary.org/wiki/a_devê_(yekî)_gotin_guhê_wî_nebihistin
A DI BINÊ ZIMANÊ XWE DE GOTIN	a di binê zimanê xwe de gotin	kuwiktionary	https://ku.wiktionary.org/wiki/a_di_binê_zimanê_xwe_de_gotin
A DI DILÊ XWE DE NEGOTIN	a di dilê xwe de negotin	kuwiktionary	https://ku.wiktionary.org/wiki/a_di_dilê_xwe_de_negotin
A DILÊ XWE VEŞARTIN	a dilê xwe veşartin	kuwiktionary	https://ku.wiktionary.org/wiki/a_dilê_xwe_veşartin
A HEWIYA HERIKÎ A CAWIYA XERIQÎ	a hewiya herikî a cawiya xeriqî	kuwiktionary	https://ku.wiktionary.org/wiki/a_hewiya_herikî_a_cawiya_xeriqî
A JI TE RE HA	a ji te re ha	kuwiktionary	https://ku.wiktionary.org/wiki/a_ji_te_re_ha
A KU TE XWAR, DI ZIKÊ TÊ DE DÊ TU ZIKRÊ BIKE!	a ku te xwar, di zikê tê de dê tu zikrê bike!	kuwiktionary	https://ku.wiktionary.org/wiki/a_ku_te_xwar,_di_zikê_tê_de_dê_tu_zikrê_bike!
A LA ŞERQÎ	a la şerqî	kuwiktionary	https://ku.wiktionary.org/wiki/a_la_şerqî
A ME Û TE QEDIYA	a me û te qediya	kuwiktionary	https://ku.wiktionary.org/wiki/a_me_û_te_qediya
A XOCE AZAN E	a xoce azan e	kuwiktionary	https://ku.wiktionary.org/wiki/a_xoce_azan_e
A XWE GOTIN	a xwe gotin	kuwiktionary	https://ku.wiktionary.org/wiki/a_xwe_gotin
A-	a-	kuwiktionary	https://ku.wiktionary.org/wiki/a-
ABAL BIKE	abal bike	kuwiktionary	https://ku.wiktionary.org/wiki/abal_bike
ABAL BIKIN	abal bikin	kuwiktionary	https://ku.wiktionary.org/wiki/abal_bikin
ABAL BIKIRA	abal bikira	kuwiktionary	https://ku.wiktionary.org/wiki/abal_bikira
ABAL DIKIR	abal dikir	kuwiktionary	https://ku.wiktionary.org/wiki/abal_dikir
ABAL KIRIBE	abal kiribe	kuwiktionary	https://ku.wiktionary.org/wiki/abal_kiribe
ABAL KIRIBIM	abal kiribim	kuwiktionary	https://ku.wiktionary.org/wiki/abal_kiribim
ABAL KIRIBIN	abal kiribin	kuwiktionary	https://ku.wiktionary.org/wiki/abal_kiribin
ABAL KIRIBÎ	abal kiribî	kuwiktionary	https://ku.wiktionary.org/wiki/abal_kiribî
ABAL KIRIBÛ	abal kiribû	kuwiktionary	https://ku.wiktionary.org/wiki/abal_kiribû
ABAL KIRIBÛYA	abal kiribûya	kuwiktionary	https://ku.wiktionary.org/wiki/abal_kiribûya
ABAL KIRIYE	abal kiriye	kuwiktionary	https://ku.wiktionary.org/wiki/abal_kiriye
ABAL NAKE	abal nake	kuwiktionary	https://ku.wiktionary.org/wiki/abal_nake
ABAL NAKIN	abal nakin	kuwiktionary	https://ku.wiktionary.org/wiki/abal_nakin
ABAL NAKÎ	abal nakî	kuwiktionary	https://ku.wiktionary.org/wiki/abal_nakî
ABAL NEDIKIR	abal nedikir	kuwiktionary	https://ku.wiktionary.org/wiki/abal_nedikir
ABAL NEKE	abal neke	kuwiktionary	https://ku.wiktionary.org/wiki/abal_neke
ABAL NEKIN	abal nekin	kuwiktionary	https://ku.wiktionary.org/wiki/abal_nekin
ABAL NEKIR	abal nekir	kuwiktionary	https://ku.wiktionary.org/wiki/abal_nekir
ABAL NEKIRA	abal nekira	kuwiktionary	https://ku.wiktionary.org/wiki/abal_nekira
ABAL NEKIRIBE	abal nekiribe	kuwiktionary	https://ku.wiktionary.org/wiki/abal_nekiribe
ABAL NEKIRIBIM	abal nekiribim	kuwiktionary	https://ku.wiktionary.org/wiki/abal_nekiribim
ABAL NEKIRIBIN	abal nekiribin	kuwiktionary	https://ku.wiktionary.org/wiki/abal_nekiribin
ABAL NEKIRIBÎ	abal nekiribî	kuwiktionary	https://ku.wiktionary.org/wiki/abal_nekiribî
ABAL NEKIRIBÛ	abal nekiribû	kuwiktionary	https://ku.wiktionary.org/wiki/abal_nekiribû
ABAL NEKIRIBÛYA	abal nekiribûya	kuwiktionary	https://ku.wiktionary.org/wiki/abal_nekiribûya
ABAL NEKIRIYE	abal nekiriye	kuwiktionary	https://ku.wiktionary.org/wiki/abal_nekiriye
ABDAR	abdar	kuwiktionary	https://ku.wiktionary.org/wiki/abdar
ABDILA	Abdila	kuwiktionary	https://ku.wiktionary.org/wiki/Abdila
ABDILAH	Abdilah	kuwiktionary	https://ku.wiktionary.org/wiki/Abdilah
ABDILE	Abdile	kuwiktionary	https://ku.wiktionary.org/wiki/Abdile
ABDILEH	Abdileh	kuwiktionary	https://ku.wiktionary.org/wiki/Abdileh
ABDILLA	Abdilla	kuwiktionary	https://ku.wiktionary.org/wiki/Abdilla
ABDILLAH	Abdillah	kuwiktionary	https://ku.wiktionary.org/wiki/Abdillah
ABDILLEH	Abdilleh	kuwiktionary	https://ku.wiktionary.org/wiki/Abdilleh
ABDULA	Abdula	kuwiktionary	https://ku.wiktionary.org/wiki/Abdula
ABDULE	Abdule	kuwiktionary	https://ku.wiktionary.org/wiki/Abdule
ABDULEH	Abduleh	kuwiktionary	https://ku.wiktionary.org/wiki/Abduleh
ABDULLEH	Abdulleh	kuwiktionary	https://ku.wiktionary.org/wiki/Abdulleh
ABLATÎ	ablatî	kuwiktionary	https://ku.wiktionary.org/wiki/ablatî
ABLOQEDAN	abloqedan	kuwiktionary	https://ku.wiktionary.org/wiki/abloqedan
ABLOQEKIRÎ	abloqekirî	kuwiktionary	https://ku.wiktionary.org/wiki/abloqekirî
ABON	abon	kuwiktionary	https://ku.wiktionary.org/wiki/abon
ABONEKIRÎ	abonekirî	kuwiktionary	https://ku.wiktionary.org/wiki/abonekirî
ABOQETÎ KIRIN	aboqetî kirin	kuwiktionary	https://ku.wiktionary.org/wiki/aboqetî_kirin
ABOR Û RÛMET BÛN	abor û rûmet bûn	kuwiktionary	https://ku.wiktionary.org/wiki/abor_û_rûmet_bûn
ABORANDIBE	aborandibe	kuwiktionary	https://ku.wiktionary.org/wiki/aborandibe
ABORANDIBIM	aborandibim	kuwiktionary	https://ku.wiktionary.org/wiki/aborandibim
ABORANDIBIN	aborandibin	kuwiktionary	https://ku.wiktionary.org/wiki/aborandibin
ABORANDIBÎ	aborandibî	kuwiktionary	https://ku.wiktionary.org/wiki/aborandibî
ABORANDIBÛ	aborandibû	kuwiktionary	https://ku.wiktionary.org/wiki/aborandibû
ABORANDIBÛYA	aborandibûya	kuwiktionary	https://ku.wiktionary.org/wiki/aborandibûya
ABORANDIYE	aborandiye	kuwiktionary	https://ku.wiktionary.org/wiki/aborandiye
ABORANDÎ	aborandî	kuwiktionary	https://ku.wiktionary.org/wiki/aborandî
ABORIJÎN	aborijîn	kuwiktionary	https://ku.wiktionary.org/wiki/aborijîn
ABORIJÎNAL	aborijînal	kuwiktionary	https://ku.wiktionary.org/wiki/aborijînal
ABORIJÎNALÎ	aborijînalî	kuwiktionary	https://ku.wiktionary.org/wiki/aborijînalî
ABORIJÎNÎ	aborijînî	kuwiktionary	https://ku.wiktionary.org/wiki/aborijînî
ABORKIRÎ	aborkirî	kuwiktionary	https://ku.wiktionary.org/wiki/aborkirî
ABORPÎVAN	aborpîvan	kuwiktionary	https://ku.wiktionary.org/wiki/aborpîvan
ABORTÊ	abortê	kuwiktionary	https://ku.wiktionary.org/wiki/abortê
ABU ŞEWARIB	abu şewarib	kuwiktionary	https://ku.wiktionary.org/wiki/abu_şewarib
ABXAZISTAN	Abxazistan	kuwiktionary	https://ku.wiktionary.org/wiki/Abxazistan
ABXAZYA	Abxazya	kuwiktionary	https://ku.wiktionary.org/wiki/Abxazya
ABÊTÎ	abêtî	kuwiktionary	https://ku.wiktionary.org/wiki/abêtî
ABÎDEYANE	abîdeyane	kuwiktionary	https://ku.wiktionary.org/wiki/abîdeyane
ABÛR DAYE EBÛRÊ	abûr daye ebûrê	kuwiktionary	https://ku.wiktionary.org/wiki/abûr_daye_ebûrê
ACEG	aceg	kuwiktionary	https://ku.wiktionary.org/wiki/aceg
ACEGÎ	acegî	kuwiktionary	https://ku.wiktionary.org/wiki/acegî
ACENÎ	acenî	kuwiktionary	https://ku.wiktionary.org/wiki/acenî
ACIZAYÎ	acizayî	wiktionary+kuwiktionary	https://ku.wiktionary.org/wiki/acizayî
ACIZOK	acizok	kuwiktionary	https://ku.wiktionary.org/wiki/acizok
ACLAFEMAR	aclafemar	kuwiktionary	https://ku.wiktionary.org/wiki/aclafemar
ACLAFEMARA	aclafemara	kuwiktionary	https://ku.wiktionary.org/wiki/aclafemara
ACLAFEMARAN	aclafemaran	kuwiktionary	https://ku.wiktionary.org/wiki/aclafemaran
ACLAFEMAREK	aclafemarek	kuwiktionary	https://ku.wiktionary.org/wiki/aclafemarek
ACLAFEMAREKE	aclafemareke	kuwiktionary	https://ku.wiktionary.org/wiki/aclafemareke
ACLAFEMAREKÊ	aclafemarekê	kuwiktionary	https://ku.wiktionary.org/wiki/aclafemarekê
ACLAFEMARIN	aclafemarin	kuwiktionary	https://ku.wiktionary.org/wiki/aclafemarin
ACLAFEMARINAN	aclafemarinan	kuwiktionary	https://ku.wiktionary.org/wiki/aclafemarinan
ACLAFEMARINE	aclafemarine	kuwiktionary	https://ku.wiktionary.org/wiki/aclafemarine
ACLAFEMARÊ	aclafemarê	kuwiktionary	https://ku.wiktionary.org/wiki/aclafemarê
ACLAFEMARÊN	aclafemarên	kuwiktionary	https://ku.wiktionary.org/wiki/aclafemarên
ACO	aco	kuwiktionary	https://ku.wiktionary.org/wiki/aco
ACTION	action	kuwiktionary	https://ku.wiktionary.org/wiki/action
ACTIONA	actiona	kuwiktionary	https://ku.wiktionary.org/wiki/actiona
ACTIONAN	actionan	kuwiktionary	https://ku.wiktionary.org/wiki/actionan
ACTIONEK	actionek	kuwiktionary	https://ku.wiktionary.org/wiki/actionek
ACTIONEKE	actioneke	kuwiktionary	https://ku.wiktionary.org/wiki/actioneke
ACTIONEKÊ	actionekê	kuwiktionary	https://ku.wiktionary.org/wiki/actionekê
ACTIONIN	actionin	kuwiktionary	https://ku.wiktionary.org/wiki/actionin
ACTIONINAN	actioninan	kuwiktionary	https://ku.wiktionary.org/wiki/actioninan
ACTIONÊ	actionê	kuwiktionary	https://ku.wiktionary.org/wiki/actionê
ACTIONÊN	actionên	kuwiktionary	https://ku.wiktionary.org/wiki/actionên
ACÎ	acî	kuwiktionary	https://ku.wiktionary.org/wiki/acî
ACÎLEN	acîlen	kuwiktionary	https://ku.wiktionary.org/wiki/acîlen
AD Û WEHD LI CAN KETIN	ad û wehd li can ketin	kuwiktionary	https://ku.wiktionary.org/wiki/ad_û_wehd_li_can_ketin
ADANSONYA	adansonya	kuwiktionary	https://ku.wiktionary.org/wiki/adansonya
ADAPTE BÛN	adapte bûn	kuwiktionary	https://ku.wiktionary.org/wiki/adapte_bûn
ADAPTEYÎ	adapteyî	kuwiktionary	https://ku.wiktionary.org/wiki/adapteyî
ADAR E, SIBEHÊ SAR E, ÊVARÊ BIHAR E	adar e, sibehê sar e, êvarê bihar e	kuwiktionary	https://ku.wiktionary.org/wiki/adar_e,_sibehê_sar_e,_êvarê_bihar_e
ADAROK	adarok	kuwiktionary	https://ku.wiktionary.org/wiki/adarok
ADAROKÊ	adarokê	kuwiktionary	https://ku.wiktionary.org/wiki/adarokê
ADARÊ DEW LI DARÊ, NE LI BÎRIK Û BÊDARÊ, LI GOVA ŞATIRÊ Û KIRAXÎLA XWARÊ	adarê dew li darê, ne li bîrik û bêdarê, li gova şatirê û kiraxîla xwarê	kuwiktionary	https://ku.wiktionary.org/wiki/adarê_dew_li_darê,_ne_li_bîrik_û_bêdarê,_li_gova_şatirê_û_kiraxîla_xwarê
ADARÊ DEW LI DARÊ, NE LI DIHOK Û HEKARÊ, LÊ LI EREB Û SINCARÊ	adarê dew li darê, ne li dihok û hekarê, lê li ereb û sincarê	kuwiktionary	https://ku.wiktionary.org/wiki/adarê_dew_li_darê,_ne_li_dihok_û_hekarê,_lê_li_ereb_û_sincarê
ADARÊ, AGIR ÇÊTIR E JI XWARINA SAVARÊ	adarê, agir çêtir e ji xwarina savarê	kuwiktionary	https://ku.wiktionary.org/wiki/adarê,_agir_çêtir_e_ji_xwarina_savarê
ADARÊ, SERÊ DARÊ ÇÊTIR E JI BINÊ DARÊ	adarê, serê darê çêtir e ji binê darê	kuwiktionary	https://ku.wiktionary.org/wiki/adarê,_serê_darê_çêtir_e_ji_binê_darê
ADARÊ, ŞEV Û ROJ XEDARÊ	adarê, şev û roj xedarê	kuwiktionary	https://ku.wiktionary.org/wiki/adarê,_şev_û_roj_xedarê
ADAV	adav	kuwiktionary	https://ku.wiktionary.org/wiki/adav
ADE BIKE	ade bike	kuwiktionary	https://ku.wiktionary.org/wiki/ade_bike
ADE BIKIN	ade bikin	kuwiktionary	https://ku.wiktionary.org/wiki/ade_bikin
ADE BIKIRA	ade bikira	kuwiktionary	https://ku.wiktionary.org/wiki/ade_bikira
ADE DIKIR	ade dikir	kuwiktionary	https://ku.wiktionary.org/wiki/ade_dikir
ADE KIRIBE	ade kiribe	kuwiktionary	https://ku.wiktionary.org/wiki/ade_kiribe
ADE KIRIBIM	ade kiribim	kuwiktionary	https://ku.wiktionary.org/wiki/ade_kiribim
ADE KIRIBIN	ade kiribin	kuwiktionary	https://ku.wiktionary.org/wiki/ade_kiribin
ADE KIRIBÎ	ade kiribî	kuwiktionary	https://ku.wiktionary.org/wiki/ade_kiribî
ADE KIRIBÛ	ade kiribû	kuwiktionary	https://ku.wiktionary.org/wiki/ade_kiribû
ADE KIRIBÛYA	ade kiribûya	kuwiktionary	https://ku.wiktionary.org/wiki/ade_kiribûya
ADE KIRIYE	ade kiriye	kuwiktionary	https://ku.wiktionary.org/wiki/ade_kiriye
ADE NAKE	ade nake	kuwiktionary	https://ku.wiktionary.org/wiki/ade_nake
ADE NAKIN	ade nakin	kuwiktionary	https://ku.wiktionary.org/wiki/ade_nakin
ADE NAKÎ	ade nakî	kuwiktionary	https://ku.wiktionary.org/wiki/ade_nakî
ADE NEDIKIR	ade nedikir	kuwiktionary	https://ku.wiktionary.org/wiki/ade_nedikir
ADE NEKE	ade neke	kuwiktionary	https://ku.wiktionary.org/wiki/ade_neke
ADE NEKIN	ade nekin	kuwiktionary	https://ku.wiktionary.org/wiki/ade_nekin
ADE NEKIR	ade nekir	kuwiktionary	https://ku.wiktionary.org/wiki/ade_nekir
ADE NEKIRA	ade nekira	kuwiktionary	https://ku.wiktionary.org/wiki/ade_nekira
ADE NEKIRIBE	ade nekiribe	kuwiktionary	https://ku.wiktionary.org/wiki/ade_nekiribe
ADE NEKIRIBIM	ade nekiribim	kuwiktionary	https://ku.wiktionary.org/wiki/ade_nekiribim
ADE NEKIRIBIN	ade nekiribin	kuwiktionary	https://ku.wiktionary.org/wiki/ade_nekiribin
ADE NEKIRIBÎ	ade nekiribî	kuwiktionary	https://ku.wiktionary.org/wiki/ade_nekiribî
ADE NEKIRIBÛ	ade nekiribû	kuwiktionary	https://ku.wiktionary.org/wiki/ade_nekiribû
ADE NEKIRIBÛYA	ade nekiribûya	kuwiktionary	https://ku.wiktionary.org/wiki/ade_nekiribûya
ADE NEKIRIYE	ade nekiriye	kuwiktionary	https://ku.wiktionary.org/wiki/ade_nekiriye
ADEKARÎ	adekarî	kuwiktionary	https://ku.wiktionary.org/wiki/adekarî
ADEKER	adeker	kuwiktionary	https://ku.wiktionary.org/wiki/adeker
ADEKERA	adekera	kuwiktionary	https://ku.wiktionary.org/wiki/adekera
ADEKERAN	adekeran	kuwiktionary	https://ku.wiktionary.org/wiki/adekeran
ADEKEREK	adekerek	kuwiktionary	https://ku.wiktionary.org/wiki/adekerek
ADEKEREKE	adekereke	kuwiktionary	https://ku.wiktionary.org/wiki/adekereke
ADEKEREKÊ	adekerekê	kuwiktionary	https://ku.wiktionary.org/wiki/adekerekê
ADEKEREKÎ	adekerekî	kuwiktionary	https://ku.wiktionary.org/wiki/adekerekî
ADEKERIN	adekerin	kuwiktionary	https://ku.wiktionary.org/wiki/adekerin
ADEKERINAN	adekerinan	kuwiktionary	https://ku.wiktionary.org/wiki/adekerinan
ADEKERINE	adekerine	kuwiktionary	https://ku.wiktionary.org/wiki/adekerine
ADEKERINO	adekerino	kuwiktionary	https://ku.wiktionary.org/wiki/adekerino
ADEKERO	adekero	kuwiktionary	https://ku.wiktionary.org/wiki/adekero
ADEKERÊ	adekerê	kuwiktionary	https://ku.wiktionary.org/wiki/adekerê
ADEKERÊN	adekerên	kuwiktionary	https://ku.wiktionary.org/wiki/adekerên
ADERÎ	aderî	kuwiktionary	https://ku.wiktionary.org/wiki/aderî
ADETKIRÎ	adetkirî	kuwiktionary	https://ku.wiktionary.org/wiki/adetkirî
ADETÎKIRÎ	adetîkirî	kuwiktionary	https://ku.wiktionary.org/wiki/adetîkirî
ADEYÎ	adeyî	kuwiktionary	https://ku.wiktionary.org/wiki/adeyî
ADJEKTÎV	adjektîv	kuwiktionary	https://ku.wiktionary.org/wiki/adjektîv
ADKIRÎ	adkirî	kuwiktionary	https://ku.wiktionary.org/wiki/adkirî
ADMINISTRATÎV	administratîv	kuwiktionary	https://ku.wiktionary.org/wiki/administratîv
ADODKAR	adodkar	kuwiktionary	https://ku.wiktionary.org/wiki/adodkar
ADODKARA	adodkara	kuwiktionary	https://ku.wiktionary.org/wiki/adodkara
ADODKARAN	adodkaran	kuwiktionary	https://ku.wiktionary.org/wiki/adodkaran
ADODKAREK	adodkarek	kuwiktionary	https://ku.wiktionary.org/wiki/adodkarek
ADODKAREKE	adodkareke	kuwiktionary	https://ku.wiktionary.org/wiki/adodkareke
ADODKAREKÊ	adodkarekê	kuwiktionary	https://ku.wiktionary.org/wiki/adodkarekê
ADODKAREKÎ	adodkarekî	kuwiktionary	https://ku.wiktionary.org/wiki/adodkarekî
ADODKARIN	adodkarin	kuwiktionary	https://ku.wiktionary.org/wiki/adodkarin
ADODKARINAN	adodkarinan	kuwiktionary	https://ku.wiktionary.org/wiki/adodkarinan
ADODKARINE	adodkarine	kuwiktionary	https://ku.wiktionary.org/wiki/adodkarine
ADODKARINO	adodkarino	kuwiktionary	https://ku.wiktionary.org/wiki/adodkarino
ADODKARO	adodkaro	kuwiktionary	https://ku.wiktionary.org/wiki/adodkaro
ADODKARÊ	adodkarê	kuwiktionary	https://ku.wiktionary.org/wiki/adodkarê
ADODKARÊN	adodkarên	kuwiktionary	https://ku.wiktionary.org/wiki/adodkarên
ADODKARÎ	adodkarî	kuwiktionary	https://ku.wiktionary.org/wiki/adodkarî
ADODVANÎ	adodvanî	kuwiktionary	https://ku.wiktionary.org/wiki/adodvanî
ADODÎ	adodî	kuwiktionary	https://ku.wiktionary.org/wiki/adodî
ADRES KIRIN	adres kirin	kuwiktionary	https://ku.wiktionary.org/wiki/adres_kirin
ADRESKIRÎ	adreskirî	kuwiktionary	https://ku.wiktionary.org/wiki/adreskirî
ADUKIRÎ	adukirî	kuwiktionary	https://ku.wiktionary.org/wiki/adukirî
ADÎKIRÎ	adîkirî	kuwiktionary	https://ku.wiktionary.org/wiki/adîkirî
ADÎKT	adîkt	kuwiktionary	https://ku.wiktionary.org/wiki/adîkt
ADÎNDE	adînde	kuwiktionary	https://ku.wiktionary.org/wiki/adînde
ADÎNE	adîne	kuwiktionary	https://ku.wiktionary.org/wiki/adîne
ADÎR	adîr	kuwiktionary	https://ku.wiktionary.org/wiki/adîr
ADÎRÊ	adîrê	kuwiktionary	https://ku.wiktionary.org/wiki/adîrê
AEROLÎT	aerolît	kuwiktionary	https://ku.wiktionary.org/wiki/aerolît
AF	af	kuwiktionary	https://ku.wiktionary.org/wiki/af
AFAT BÛN	afat bûn	kuwiktionary	https://ku.wiktionary.org/wiki/afat_bûn
AFAT Û TOFAN SER TE DA BÊ	afat û tofan ser te da bê	kuwiktionary	https://ku.wiktionary.org/wiki/afat_û_tofan_ser_te_da_bê
AFATEK REŞ SERÊ TE DE BÊ	afatek reş serê te de bê	kuwiktionary	https://ku.wiktionary.org/wiki/afatek_reş_serê_te_de_bê
AFATKIRÎ	afatkirî	kuwiktionary	https://ku.wiktionary.org/wiki/afatkirî
AFATÊ LÊ XISTIN	afatê lê xistin	kuwiktionary	https://ku.wiktionary.org/wiki/afatê_lê_xistin
AFERINENDE	aferinende	kuwiktionary	https://ku.wiktionary.org/wiki/aferinende
AFERÎD	aferîd	kuwiktionary	https://ku.wiktionary.org/wiki/aferîd
AFERÎN SED AFERÎN	aferîn sed aferîn	kuwiktionary	https://ku.wiktionary.org/wiki/aferîn_sed_aferîn
AFERÎNER	aferîner	kuwiktionary	https://ku.wiktionary.org/wiki/aferîner
AFIK	afik	kuwiktionary	https://ku.wiktionary.org/wiki/afik
AFIKA	afika	kuwiktionary	https://ku.wiktionary.org/wiki/afika
AFIKEK	afikek	kuwiktionary	https://ku.wiktionary.org/wiki/afikek
AFIKEKÊ	afikekê	kuwiktionary	https://ku.wiktionary.org/wiki/afikekê
AFIKIN	afikin	kuwiktionary	https://ku.wiktionary.org/wiki/afikin
AFIKÊ	afikê	kuwiktionary	https://ku.wiktionary.org/wiki/afikê
AFIRA GAMÊŞAN BÛN	afira gamêşan bûn	kuwiktionary	https://ku.wiktionary.org/wiki/afira_gamêşan_bûn
AFIRANDER	Afirander	kuwiktionary	https://ku.wiktionary.org/wiki/Afirander
AFIRANDERA	Afirandera	kuwiktionary	https://ku.wiktionary.org/wiki/Afirandera
AFIRANDERAN	Afiranderan	kuwiktionary	https://ku.wiktionary.org/wiki/Afiranderan
AFIRANDEREK	Afiranderek	kuwiktionary	https://ku.wiktionary.org/wiki/Afiranderek
AFIRANDEREKE	Afirandereke	kuwiktionary	https://ku.wiktionary.org/wiki/Afirandereke
AFIRANDEREKÊ	Afiranderekê	kuwiktionary	https://ku.wiktionary.org/wiki/Afiranderekê
AFIRANDEREKÎ	Afiranderekî	kuwiktionary	https://ku.wiktionary.org/wiki/Afiranderekî
AFIRANDERIN	Afiranderin	kuwiktionary	https://ku.wiktionary.org/wiki/Afiranderin
AFIRANDERINAN	Afiranderinan	kuwiktionary	https://ku.wiktionary.org/wiki/Afiranderinan
AFIRANDERINE	Afiranderine	kuwiktionary	https://ku.wiktionary.org/wiki/Afiranderine
AFIRANDERINO	Afiranderino	kuwiktionary	https://ku.wiktionary.org/wiki/Afiranderino
AFIRANDERO	Afirandero	kuwiktionary	https://ku.wiktionary.org/wiki/Afirandero
AFIRANDERÊ	Afiranderê	kuwiktionary	https://ku.wiktionary.org/wiki/Afiranderê
AFIRANDERÊN	Afiranderên	kuwiktionary	https://ku.wiktionary.org/wiki/Afiranderên
AFIRANDERÎ	Afiranderî	kuwiktionary	https://ku.wiktionary.org/wiki/Afiranderî
AFIRANDIBE	afirandibe	wiktionary+kuwiktionary	https://ku.wiktionary.org/wiki/afirandibe
AFIRANDIBIM	afirandibim	wiktionary+kuwiktionary	https://ku.wiktionary.org/wiki/afirandibim
AFIRANDIBIN	afirandibin	wiktionary+kuwiktionary	https://ku.wiktionary.org/wiki/afirandibin
AFIRANDIBÎ	afirandibî	wiktionary+kuwiktionary	https://ku.wiktionary.org/wiki/afirandibî
AFIRANDIBÛ	afirandibû	wiktionary+kuwiktionary	https://ku.wiktionary.org/wiki/afirandibû
AFIRANDIYE	afirandiye	wiktionary+kuwiktionary	https://ku.wiktionary.org/wiki/afirandiye
AFIRANDÎNAS	afirandînas	kuwiktionary	https://ku.wiktionary.org/wiki/afirandînas
AFIRANDÎNASÎ	afirandînasî	kuwiktionary	https://ku.wiktionary.org/wiki/afirandînasî
AFIRÎNDÊR BÛN	afirîndêr bûn	kuwiktionary	https://ku.wiktionary.org/wiki/afirîndêr_bûn
AFITAB	afitab	kuwiktionary	https://ku.wiktionary.org/wiki/afitab
AFNIK	afnik	kuwiktionary	https://ku.wiktionary.org/wiki/afnik
AFNIKÎ	afnikî	kuwiktionary	https://ku.wiktionary.org/wiki/afnikî
AFOKIRÎ	afokirî	kuwiktionary	https://ku.wiktionary.org/wiki/afokirî
AFRAN	Afran	kuwiktionary	https://ku.wiktionary.org/wiki/Afran
AFROASYAYÎ	afroasyayî	kuwiktionary	https://ku.wiktionary.org/wiki/afroasyayî
AFRÎKANS	afrîkans	kuwiktionary	https://ku.wiktionary.org/wiki/afrîkans
AFSÛN KIRIN	afsûn kirin	kuwiktionary	https://ku.wiktionary.org/wiki/afsûn_kirin
AFYON BÛN	afyon bûn	kuwiktionary	https://ku.wiktionary.org/wiki/afyon_bûn
AFYONFIROŞ	afyonfiroş	kuwiktionary	https://ku.wiktionary.org/wiki/afyonfiroş
